filename,group,label,anomaly_score,inference_time_ms
e04-043.png,normal,0,17.914826,10.947
e04-052.png,normal,0,20.009595,8.906
e04-086.png,normal,0,19.203103,8.2688
k04-022.png,normal,0,16.80938,9.3416
f01-070.png,normal,0,18.729925,10.7774
f04-007.png,normal,0,21.918821,10.0434
g04-007.png,normal,0,16.831833,9.9328
g04-011.png,normal,0,19.855165,10.8927
g04-014.png,normal,0,17.999601,12.1808
g04-095.png,normal,0,15.027022,9.5881
f07-000.png,normal,0,23.375785,9.198
f07-039a.png,normal,0,23.439062,10.3305
f07-042a.png,normal,0,24.949092,9.5893
f07-046a.png,normal,0,23.818076,11.6333
g07-079a.png,normal,0,26.451683,8.5531
f07-019a.png,normal,0,29.764104,9.8837
f07-021a.png,normal,0,33.092648,11.2093
f07-024a.png,normal,0,27.133298,10.4825
f07-028a.png,normal,0,31.602573,10.1949
f07-032a.png,normal,0,30.078399,10.341
g01-067.png,normal,0,20.048463,10.8814
g01-070.png,normal,0,17.373621,10.7579
g01-074.png,normal,0,27.482474,9.5611
g02-062.png,normal,0,15.130949,13.0243
g07-003b.png,normal,0,17.356199,9.1704
g07-007b.png,normal,0,13.99802,10.8788
g07-010b.png,normal,0,17.164516,12.6406
g07-014b.png,normal,0,14.746267,13.4394
g07-065.png,normal,0,25.300461,10.7494
g07-069a.png,normal,0,24.16445,11.6948
g07-071a.png,normal,0,23.158473,9.6886
g07-074a.png,normal,0,24.380392,10.7897
g07-077a.png,normal,0,20.496172,10.0041
h01-024.png,normal,0,20.768303,10.5434
h02-049.png,normal,0,18.338752,10.7961
h04-049.png,normal,0,18.227172,9.4635
h04-071.png,normal,0,26.904535,10.8608
h04-074.png,normal,0,24.031264,9.8238
h07-040.png,normal,0,35.305321,10.0088
h07-044a.png,normal,0,39.675766,8.0242
h07-051b.png,normal,0,34.654045,10.7154
j01-059.png,normal,0,33.936524,9.882
j01-066.png,normal,0,22.250414,11.1751
k04-010.png,normal,0,17.848885,9.9728
k04-050.png,normal,0,9.758556,8.0196
k04-054.png,normal,0,15.38918,9.4653
l01-157.png,normal,0,16.516304,10.0255
l01-199.png,normal,0,39.862233,10.0984
l04-020.png,normal,0,14.322436,9.7955
l04-026.png,normal,0,16.680145,11.1017
m02-083.png,normal,0,19.051045,9.7977
n02-028.png,normal,0,25.433433,11.5909
n02-049.png,normal,0,20.492756,10.0445
n02-157.png,normal,0,14.14367,8.8449
n03-097.png,normal,0,17.056549,8.644
n03-103.png,normal,0,22.596258,10.3484
n04-171.png,normal,0,12.186265,9.5525
n04-183.png,normal,0,9.279585,10.6914
n04-190.png,normal,0,10.823214,10.5147
n04-195.png,normal,0,12.477022,10.22
p02-115.png,normal,0,21.480161,11.1671
p03-023.png,normal,0,16.563267,9.7288
p03-027.png,normal,0,15.427691,14.1474
p03-158.png,normal,0,16.165185,10.6688
p03-173.png,normal,0,18.357927,9.8053
r02-000.png,normal,0,26.252031,9.6439
r02-038.png,normal,0,15.432692,8.4766
r02-131.png,normal,0,17.13115,8.0281
r03-030.png,normal,0,18.687892,9.6605
r03-056.png,normal,0,18.226832,8.9034
r03-065.png,normal,0,16.261446,10.4616
r03-115.png,normal,0,12.834501,11.8834
dysgraphia_img_1.jpg,dysgraphia,1,71.045199,9.4981
dysgraphia_img_10.png,dysgraphia,1,61.156899,10.7545
dysgraphia_img_11.jpg,dysgraphia,1,66.801751,9.935
dysgraphia_img_12.png,dysgraphia,1,59.219363,9.63
dysgraphia_img_13.jpg,dysgraphia,1,64.350349,9.5759
dysgraphia_img_14.jpg,dysgraphia,1,52.144849,12.0595
dysgraphia_img_15.jpg,dysgraphia,1,65.792829,10.4046
dysgraphia_img_16.jpg,dysgraphia,1,70.117563,13.379
dysgraphia_img_17.jpg,dysgraphia,1,52.901113,10.6374
dysgraphia_img_18.jpg,dysgraphia,1,72.755066,14.3143
dysgraphia_img_19.jpg,dysgraphia,1,62.813094,10.6568
dysgraphia_img_2.jpg,dysgraphia,1,73.560765,10.747
dysgraphia_img_20.jpg,dysgraphia,1,65.327105,11.1413
dysgraphia_img_21.PNG,dysgraphia,1,56.106928,14.7958
dysgraphia_img_22.png,dysgraphia,1,55.75411,13.4041
dysgraphia_img_23.jpeg,dysgraphia,1,63.746375,10.6257
dysgraphia_img_24.jpg,dysgraphia,1,67.275569,9.9985
dysgraphia_img_25.jpg,dysgraphia,1,63.894832,10.1119
dysgraphia_img_26.png,dysgraphia,1,69.425654,11.0556
dysgraphia_img_27.PNG,dysgraphia,1,59.067336,10.9237
dysgraphia_img_28.jpg,dysgraphia,1,56.883797,11.1361
dysgraphia_img_29.png,dysgraphia,1,56.366673,9.8091
dysgraphia_img_3.jpg,dysgraphia,1,69.102842,10.2829
dysgraphia_img_30.png,dysgraphia,1,70.617089,10.144
dysgraphia_img_31.png,dysgraphia,1,67.580998,9.3099
dysgraphia_img_32.jpeg,dysgraphia,1,70.473525,11.96
dysgraphia_img_33.jpeg,dysgraphia,1,70.287418,9.8838
dysgraphia_img_34.png,dysgraphia,1,65.312359,8.1121
dysgraphia_img_35.png,dysgraphia,1,64.941138,9.3213
dysgraphia_img_4.jpg,dysgraphia,1,72.169593,11.7313
dysgraphia_img_5.jpg,dysgraphia,1,68.028027,11.4045
dysgraphia_img_6.jpg,dysgraphia,1,70.21299,11.7697
dysgraphia_img_7.jpg,dysgraphia,1,62.318853,14.1762
dysgraphia_img_8.png,dysgraphia,1,55.956972,9.5765
dysgraphia_img_9.png,dysgraphia,1,54.594052,9.9067
