filename,group,label,anomaly_score,inference_time_ms
dysgraphia_img_26.png,dysgraphia,1,34.157515,4.7321
dysgraphia_img_27.PNG,dysgraphia,1,32.271528,4.0424
dysgraphia_img_28.jpg,dysgraphia,1,33.257484,4.0991
dysgraphia_img_29.png,dysgraphia,1,32.001525,4.5335
dysgraphia_img_3.jpg,dysgraphia,1,34.10576,8.3556
dysgraphia_img_30.png,dysgraphia,1,34.001505,4.8587
dysgraphia_img_31.png,dysgraphia,1,32.958472,5.3537
dysgraphia_img_32.jpeg,dysgraphia,1,33.905149,4.023
dysgraphia_img_33.jpeg,dysgraphia,1,34.061259,5.7172
dysgraphia_img_34.png,dysgraphia,1,31.838351,5.2653
dysgraphia_img_35.png,dysgraphia,1,33.251369,6.2817
dysgraphia_img_4.jpg,dysgraphia,1,34.37655,6.173
dysgraphia_img_5.jpg,dysgraphia,1,34.293211,5.0188
dysgraphia_img_6.jpg,dysgraphia,1,33.831733,7.1615
dysgraphia_img_7.jpg,dysgraphia,1,32.123494,5.4361
dysgraphia_img_8.png,dysgraphia,1,32.149464,4.8435
dysgraphia_img_9.png,dysgraphia,1,29.065585,4.9493
